"key","value"
"APP_ADD_REQ","ที่อยู่จะต้องได้รับการแต่งตั้ง"
"ENSURE_FIELDS_BEFORE_UPLOAD","โปรดตรวจสอบว่าเขตข้อมูลส่วนหัวใน CSV ตัวอย่างไม่ถูกแก้ไขก่อนที่จะอัปโหลด"
"FOR","สำหรับ"
"HEADING","การตั้งค่าบัญชี"
"NEW_TASK","งานใหม่"
"AUTO_ASSIGN","กำหนดอัตโนมัติ"
"SELECT_AGENTS","เลือกตัวแทน"
"HELP_TEXT_1","คุณไม่มีการใช้งาน"
"CHANGE_TASK_STATUS","เปลี่ยนสถานะของงาน"
"SELECT_A_TEAM","เลือกทีมก่อนที่จะเพิ่มประสิทธิภาพเส้นทาง"
"HELP_TEXT_2","เพื่อเพิ่ม"
"SELECT_DELIVERY_OPTIONS","เลือกตัวเลือกการจัดส่งเพื่อดูทุ่งนา"
"SELECT_PICKUP_OPTIONS","เลือกรับตัวเลือกในการดูฟิลด์"
"LATITUDE","ละติจูด"
"LONGITUDE","ลองจิจูด"
"DELIVERY_ADDRESS","ที่อยู่สำหรับการจัดส่ง"
"TIMINGS","การกำหนดเวลา"
"PICKUP_TIME","เวลารถกระบะ"
"GREATER_TIME","เวลาที่ควรจะมากกว่าเวลาปัจจุบัน"
"DELIVERY_TIME","เวลาการจัดส่ง"
"START_TIME","เวลาเริ่มต้น"
"END_TIME","เวลาสิ้นสุด"
"ENT_TIME_GREATER","เวลาสิ้นสุดควรมากกว่าเวลาเริ่มต้น"
"CLIENT","ไคลเอนต์"
"REFERENCE_IMAGES","แสดงสินค้าอ้างอิง"
"ENABLE","ทำให้สามารถ"
"LABEL","ฉลาก"
"VALUE","ค่าฟิลด์"
"ACTION","การกระทำ"
"ADD_ROW","เพิ่มแถว"
"BUSSINESS_NAME","ชื่อธุรกิจ"
"MERCHANT_CONTACT","ติดต่อร้านค้า"
"PICKUP_POINT","จุดรับของ"
"START_WITH","เริ่มกับ"
"LOCATION","ที่ตั้ง"
"ADD_CUSTOM_FIELDS","เพิ่มฟิลด์ที่กำหนดเอง"
"DELIVERY_TIME_GREATER","เวลาการจัดส่งควรมากกว่าเวลา Pick-up"
"REPEAT_TASK","ทำซ้ำงาน"
"ASIGN_AGENT","กำหนดตัวแทน"
"VIA_PARTNER","ผ่านทางพันธมิตร"
"CREATE_TASK","เพื่อสร้างงานจากการตรวจสอบ"
"MANUALLY","ด้วยมือ"
"SWITCH_GEO_ON","สวิทช์ภูมิศาสตร์รั้ว"
"SELECT_AGENT","Select_Agent"
"NO","ไม่"
"AVAILABLE","ที่มีจำหน่าย"
"YES","ใช่"
"PICK_UP_DETAILS","รายละเอียด Pick-up"
"DELIVERY_DETAILS","รายละเอียดการจัดส่งสินค้า"
"RESET","รีเซ็ต"
"SELECT_PARTNER","เลือกพาร์ทเนอร์"
"ASSIGN_TASKS","มอบหมายงานให้เชื่อมต่อกับทีมเดียวกันและ"
"ALL_TASKS","ทั้งหมด"
"PICKUP_ADDRESS","ที่อยู่กระบะ"
"END_TIME_GREATER","เวลาสิ้นสุด *"
"Task_DESCRIPTION","รายละเอียดงาน"
"ADD_GEOFENCE","เพิ่มที่อยู่เพื่อเปิดใช้งานตัวกรองภูมิศาสตร์รั้ว"
"NO_GEOFENCE","คุณสวรรค์ t \ 'ตั้งค่าใด ๆ ภูมิภาคทางภูมิศาสตร์รั้วเลย"
"MATCHES_FILTER","ตรงกับตัวกรอง"
"AUTO","รถยนต์"
"MANUAL","คู่มือ"
"NO_TEAM","ไม่มีทีมงานที่มีอยู่โปรดเพิ่มทีมงานเพื่อดำเนินการต่อ"
"NO_RESULT","ไม่มีผลลัพธ์"
"AUTOMATIC_ASSIGN","กำหนดอัตโนมัติ"
"PARTNER","หุ้นส่วน"
"DUPLICATE_STOP","ซ้ำหยุด"
"UPDATE_STOP","ปรับปรุงหยุด"
"CREATE_STOP","สร้างหยุด"
"SELECT_A_PARTNER","เลือกพาร์ทเนอร์"
"ENTER_COMMA_SEPARATED_MSG","กรุณากรอกคั่นด้วยเครื่องหมายจุลภาค"
"ENABLE_ACKNOWLEDGE_TYPE_NONE","โปรดปิดอัตโนมัติที่ได้รับมอบหมายเพื่อเปิดใช้งานชนิดไม่มีใครรับรู้"
"add_a_pickup_point","เพิ่มจุดรถกระบะ"
"add_another_pickup_point","เพิ่มจุดรถกระบะอีก"
"add_a_delivery_point","เพิ่มจุดส่งมอบ"
"add_another_delivery_point","เพิ่มจุดส่งมอบอีก"
"automatically","อัตโนมัติ"
"ENTER_BARCODE","ใส่เครื่องอ่านบาร์โค้ด"
"ALL_TEAMS","ทีมงานทั้งหมด"
"BATTERY_LAVEL","ระดับแบตเตอรี่"
"NEW","ใหม่"
"COPY_DESC_STOP","คำอธิบายคัดลอกไปหยุดทั้งหมด"
"THIS_OVERRIDE_STOPS_DESC","นี้จะแทนที่ทั้งหมดหยุดคำอธิบาย"
"REASIGN_AGENT","มอบหมายตัวแทน"
"assign_connected_task_to_same_agent","มอบหมายงานให้เชื่อมต่อกับทีมเดียวกันและตัวแทน"
"NOTES","หมายเหตุ"
"EMAIL_OPTIONAL","อีเมล์ (อุปกรณ์เสริม)"
"DELIVER_BEFORE","ส่งมอบก่อน"
"PICKUP_BEFORE","Pick-up ก่อน"
"OR","หรือ"
"CLICK_OR_BROWSE","คลิ๊กเพื่อเรียกดูหรือวางไฟล์ภาพ"
"SHOW_COORDINATES","แสดงพิกัด"
"REPEAT_HEADER","ทำซ้ำ"
"REPEATS_HEADER","ซ้ำ"
"REPEATS_ON","ซ้ำเมื่อวันที่"
"STARTS_ON","เริ่มต้นที่"
"ENDS_ON","สิ้นสุดในวันที่"
"AFTER_TEXT","หลังจาก"
"OCCURENCES_TEXT","ปรากฏ"
"ON_TEXT","บน"
"SUMMARY_TEXT","สรุป"
"DAILY","ประจำวัน"
"MONTHLY","รายเดือน"
"WEEKLY","รายสัปดาห์"
"YEARLY","รายปี"
"ALTERNATE_DAYS","วันอื่น"
"FORTNIGHTLY","รายปักษ์"
"ALL_DAYS","ทุกวัน"
"ENDS_AFTER","หลังจากจบ"
"FORCE_ARRIVAL","มาถึงกองทัพ"
"FORCE_COMPLETE","กองทัพที่สมบูรณ์"
"UNASSIGN","ยกเลิกการมอบหมาย"
"FORCE","บังคับ"
"ORDER_EDITED_MSG","สั่งซื้อสินค้านี้ได้รับการแก้ไขใน JD เพื่อให้ข้อมูลใน OM ใหม่อาจไม่ถูกต้อง โปรดดูการเชื่อมโยงต่อไปนี้สำหรับรายละเอียดที่แน่นอน -"
"KM","กม."
"ORDER","ใบสั่ง"
"DRIVER_INSTRUCTIONS","คำแนะนำในการขับรถ"
"MERCHANT","ผู้ประกอบการค้า"
"AGENT","ตัวแทน"
"STOPS","หยุด"
"STOP_ID","หยุด ID"
"DATE_TIME","วันเวลา"
"PERFORM_MSG","คุณแน่ใจหรือไม่ว่าคุณต้องการที่จะดำเนินการนี้"
"FORCE_COMPLETE_ORDER","กองทัพสั่งซื้อสินค้า"
"RIDE_DISTANCE","ขี่ระยะทาง"
"RETURN_DISTANCE","ย้อนกลับระยะทาง"
"PARKING_FARE","ค่าโดยสารที่จอดรถ"
"RIDE_TIME","เวลาขี่"
"PICKUP_DISTANCE","ระยะทางรถกระบะ"
"PICKUP_WAITING_TIME","รถกระบะรอเวลา"
"DROP_ADDRESS","ที่อยู่ลดลง"
"ADD_REMARKS","เพิ่มข้อสังเกต"
"ACTIVATE_recur_task","คุณต้องการที่จะเปิดใช้งานที่เกิดขึ้นประจำเพิ่มขึ้น?"
"DEACTIVATE_recur_task","คุณต้องการที่จะปิดการทำงานของคุณเพิ่มขึ้น?"
"DEACTIVATE_recur_task_sub_text","หมายเหตุ: กฎที่เกิดขึ้นใช้งานในปัจจุบันจะยังคงใช้งานและการงานของพวกเขาจะถูกสร้างขึ้นตามการตั้งค่า การปิดใช้งานพวกเขาโปรดลบกฎของแต่ละบุคคลจากหน้ารายละเอียดของกฎที่เกิดขึ้น"
"ACTIVATE_tookan_client","คุณต้องการที่จะเปิดใช้งานไคลเอ็นต์ Tookan เพิ่มขึ้น?"
"ACTIVATE_tookan_partner","คุณต้องการที่จะเปิดใช้งานพันธมิตร Tookan เพิ่มขึ้น?"
"DEACTIVATE_fugu_chat","นี้จะยกเลิกการใช้งาน Fugu แชทแอปของคุณ"
"ACTIVATE_rating_add_on","คุณต้องการที่จะเปิดใช้งานการจัดอันดับเพิ่มขึ้น?"
"ACTIVATE_barcode_add_on","คุณต้องการที่จะเปิดใช้งานบาร์โค้ดเพิ่มขึ้น?"
"ACTIVATE_earning_pricing","เปิดใช้งานกำไรและราคาสำหรับบัญชีของคุณ"
"DEACTIVATE_earning_pricing","ยกเลิกการใช้งานรายได้และการกำหนดราคาสำหรับบัญชีของคุณ"
"deactivate_fugu_for_app","นี้จะยกเลิกการใช้งาน Fugu แชทสำหรับ app ตัวแทนของคุณ"
"fugu_for_business_app","Fugu App แชทสำหรับธุรกิจของคุณ"
"activate_customer_rating","นี้จะเปิดใช้งานการจัดอันดับของลูกค้าในบัญชีของคุณ"
"deactivate_customer_rating","นี้จะยกเลิกการใช้งานการจัดอันดับของลูกค้าในบัญชีของคุณ"
"deactivate_bar_code","นี้จะยกเลิกการใช้งานบาร์โค้ดสำหรับบัญชีของคุณ"
"activate_bar_code","นี้จะเปิดใช้งานบาร์โค้ดสำหรับบัญชีของคุณ"
"idm_for_agent_app_activate","นี้จะเปิดใช้งานการจัดการข้อมูลสำหรับ App ตัวแทนของคุณ"
"customer_signup_app_activate","นี้จะเปิดใช้งานลงทะเบียนลูกค้าสำหรับ App ลูกค้าของคุณ"
"till_end_of_march","จนถึงสิ้นเดือนมีนาคม"
"go_to_fugu_dashboard","ไปที่ Fugu หน้าแดชบอร์ด"
"customer_signup_app_deactivate","นี้จะยกเลิกการใช้งานลงทะเบียนลูกค้าสำหรับ App ลูกค้าของคุณ"
"idm_for_agent_app_deactivate","นี้จะยกเลิกการใช้งานการจัดการข้อมูลสำหรับ App ตัวแทนของคุณ"
"no_agent_matches","कोई एजेंट फ़िल्टर से मेल खाता"
"lower_case_category","वर्ग"
"HIDDEN_FIELD","เขตข้อมูลที่ซ่อน"
"TASK_TEMPLATES","แม่แบบ"
"TEMPLATE_NAME","ชื่อแม่แบบ"
"READ_ONLY","อ่านเท่านั้น"
"ADD_CUSTOM_FIELD","เพิ่มฟิลด์ที่กำหนดเอง"
"CUSTOM_TEMPLATE_NAME","ชื่อแม่แบบกำหนดเอง"
"DELETE_MSG","คุณแน่ใจไหม? นี้ไม่สามารถยกเลิกได้"
"INPUT_TYPE_DROPDOWN","ประเภทขาเข้า: เลื่อนลง"
"HELP_MSG_1","เมื่อชนิดอินพุตเป็นแบบเลื่อนลงใส่เครื่องหมายจุลภาคค่าแยกเป็นค่าของฟิลด์ เหล่านี้คั่นด้วยเครื่องหมายจุลภาคจะปรากฏเป็นตัวเลือกสำหรับการเลื่อนลงบน"
"APP","App"
"INPUT_TYPE_CHECKLIST","ประเภทการป้อนข้อมูล: รายการตรวจสอบ"
"HELP_MSG_2","เมื่อป้อนข้อมูลประเภทรายการตรวจสอบใส่ค่าที่คั่นด้วยเครื่องหมายจุลภาคเป็นเขต value.These จุลภาคค่าที่คั่นจะปรากฏเป็นตัวเลือกสำหรับการตรวจสอบบน"
"INPUT_TYPE_DATA_FUTURE","ประเภทขาเข้า: วันที่ในอนาคต"
"HELP_TEXT_3","ไปที่"
"INPUT_TYPE_DATA_PAST","ประเภทขาเข้า: วันที่ผ่านมา"
"HELP_TEXT_4","หน้า. เมื่อเพิ่มที่"
"ADD_TEMPLATE","เพิ่ม Template"
"TABLE_DETAIL","รายละเอียดตาราง"
"INPUT_TYPE","ประเภทขาเข้า"
"NUMBER","จำนวน"
"TEXT","ข้อความ"
"TELEPHONE","โทรศัพท์"
"HEADER_NAME","ชื่อส่วนหัว"
"ADD_MORE","เพิ่มเพิ่มเติม"
"CUSTOM_FIELD_TEMPLATE","แม่แบบฟิลด์ที่กำหนดเอง"
"TEMPLATES_SUB_HEADING","ช่องที่กำหนดเองช่วยให้คุณสามารถเก็บข้อมูลในรูปแบบที่มีความเฉพาะเจาะจงกับธุรกิจของคุณ"
"EDIT_TEMPLATE","แก้ไข Template"
"DUPLICATE_TEMPLATE","แม่แบบที่ซ้ำกัน"
"DELETE_TEMPLATE","ลบแม่แบบ"
"TEMPLATE_LIBRARY","ห้องสมุดแม่แบบ"
"ADD_TO_MY_TEMPLATE","เพิ่มไปยังแม่ของฉัน"
"SAMPLE_HELP_TEXT","คุณสามารถแก้ไขแม่แบบนี้เมื่อคุณเพิ่มไปที่รายการของคุณแม่"
"TEMPLATE_NAME_TOOLTIP","ให้เป็นชื่อที่ง่ายต่อการแม่แบบของคุณเพื่อให้คุณสามารถเลือกหนึ่งที่เหมาะสมขณะที่การสร้างงาน (พื้นที่ไม่ได้รับอนุญาต)"
"FIELD_NAME","ชื่อฟิลด์"
"ACTIONABLE","การดำเนินการ"
"FIELD_MANDATE","อาณัติสนาม"
"ADD_COLUMN","เพิ่มคอลัมน์"
"ADVANCED","ตั้งค่าขั้นสูง"
"APP_POPUP_NOTIFICATION","App Pop-up แจ้งเตือน"
"APP_POPUP_NOTIFICATION_TOOLTIP","กำหนดค่าฟิลด์ที่จะสะท้อนให้เห็นถึงการแจ้งเตือนแอปพลิเคป๊อปอัพเมื่อเป็นงานที่ถูกส่งไปยังตัวแทนของคุณ"
"PAYMENT_INVOICE_TEMPLATE","แม่แบบใบแจ้งหนี้การชำระเงิน"
"PAYMENT_INVOICE_TEMPLATE_TEXT_1","สร้างแม่แบบใบแจ้งหนี้การชำระเงินแบบไดนามิกที่จะแสดงให้ตัวแทนของคุณภายใน app หลังจากงานคือ complete.You ยังสามารถใช้"
"PAYMENT_INVOICE_TEMPLATE_TEXT_2","ภายใน app หลังจากงานคือ complete.You ยังสามารถใช้"
"PAYMENT_INVOICE_TEMPLATE_TEXT_3","คณิตศาสตร์และถ้า-อื่นสูตร"
"PAYMENT_INVOICE_TEMPLATE_TEXT_4","ขณะที่การสร้างแม่แบบนี้"
"FIELD_NAME_TOOLTIP","ชื่อฟิลด์สะท้อนโดยตรงใน app มือถือตัวแทนเพื่อให้พวกเขามีความเกี่ยวข้อง"
"APP_SIDE_DISPLAY_TOOLTIP","สิทธิ์ในการอ่านเท่านั้น (ตัวแทนเท่านั้นที่สามารถดู) อ่านและเขียน (ตัวแทนสามารถเพิ่มหรือแก้ไขข้อมูล) หรือมันถูกซ่อนอยู่จากตัวแทน"
"INPUT_TYPE_TOOLTIP","ตรวจสอบข้อมูลที่ป้อนกับชนิดข้อมูลที่ถูกต้อง คุณจะได้รับตัวเลือกเช่นจำนวน, อีเมล์, ข้อความและอื่น ๆ ..."
"TEMPLATE_VALUE_TOOLTIP","Pre-กำหนดค่าของเขตข้อมูลที่เพิ่มมูลค่าในขณะที่การสร้างงานหรือ (มีตัวเลือกในการอ่าน / เขียน) อนุญาตให้ตัวแทนในการเพิ่มมูลค่าจากแอพมือถือ"
"TEMPLATE_MANDATORY_TOOLTIP","เลือกว่าสนามมีผลบังคับใช้หรือไม่ได้รับคำสั่งในขณะที่จบงาน (ตัวแทนไม่สามารถดำเนินการได้หากข้อมูลที่จำเป็นต้องได้รับการไม่เต็ม)"
"TEMPLATE_MANDATORY_TOOLTIP_1","กำหนดค่าตัวเลือกที่คุณต้องการที่จะสะท้อนให้เห็นถึง"
"INVOICE_SAMPLE","ใบแจ้งหนี้การชำระเงินสูตรตัวอย่าง"
"AIRTMETIC_TYPES","มีหลายประเภทของเลขคณิตถ้า-อื่นการแสดงออกที่คุณสามารถใช้เพื่อสร้างใบแจ้งหนี้แบบไดนามิกและ ด้านล่างนี้เป็นตัวอย่างที่คุณสามารถใช้หรือปรับเปลี่ยนขึ้นอยู่กับความต้องการทางธุรกิจของคุณ"
"SIMPLE_AIRTMETIC","คณิตศาสตร์ที่เรียบง่าย"
"COMPLEX_AIRTMETIC","เลขคณิตคอมเพล็กซ์"
"SIMPLE_IF_ELSE","ง่ายถ้า-อื่น (ค่าโดยสารคำนวณตามระยะทางและเวลา)"
